Date_Time,year,month,day,hour,week,day_of_week,weekday_,Consumption,quarter,holiday,holiday_indicator,1_hour_before,168_hour_before,2_hour_before,72_hour_before,96_hour_before
2018-08-23 08:00:00,2018,08,23,08,33,4,False,6.04,3,False,0,3.24,5.88,3.74,3.66,5.53
2018-08-23 09:00:00,2018,08,23,09,33,4,False,16.19,3,False,0,6.04,14.44,3.24,3.82,13.27
2018-08-23 10:00:00,2018,08,23,10,33,4,False,16.96,3,False,0,16.19,13.0,6.04,3.8,14.21
2018-08-23 11:00:00,2018,08,23,11,33,4,False,12.59,3,False,0,16.96,8.6,16.19,6.2,7.14
2018-08-23 12:00:00,2018,08,23,12,33,4,False,16.95,3,False,0,12.59,12.65,16.96,13.09,18.45
2018-08-23 13:00:00,2018,08,23,13,33,4,False,13.22,3,False,0,16.95,3.72,12.59,10.68,3.75
2018-08-23 14:00:00,2018,08,23,14,33,4,False,8.66,3,False,0,13.22,3.43,16.95,8.45,14.22
2018-08-23 15:00:00,2018,08,23,15,33,4,False,14.61,3,False,0,8.66,3.77,13.22,19.57,16.21
2018-08-23 16:00:00,2018,08,23,16,33,4,False,17.94,3,False,0,14.61,3.58,8.66,7.9,3.79
2018-08-23 17:00:00,2018,08,23,17,33,4,False,7.72,3,False,0,17.94,5.34,14.61,11.75,3.36
2018-08-23 18:00:00,2018,08,23,18,33,4,False,12.95,3,False,0,7.72,10.6,17.94,27.47,3.55
2018-08-23 19:00:00,2018,08,23,19,33,4,False,14.32,3,False,0,12.95,11.71,7.72,16.24,3.24
2018-08-23 20:00:00,2018,08,23,20,33,4,False,25.69,3,False,0,14.32,3.38,12.95,5.24,5.26
2018-08-23 21:00:00,2018,08,23,21,33,4,False,23.62,3,False,0,25.69,3.25,14.32,12.73,9.4
2018-08-23 22:00:00,2018,08,23,22,33,4,False,25.8,3,False,0,23.62,4.43,25.69,5.31,7.29
2018-08-23 23:00:00,2018,08,23,23,33,4,False,13.95,3,False,0,25.8,4.76,23.62,4.89,4.68
2018-08-24 00:00:00,2018,08,24,00,33,5,False,4.47,3,False,0,13.95,4.58,25.8,4.93,4.64
2018-08-24 01:00:00,2018,08,24,01,33,5,False,4.33,3,False,0,4.47,4.41,13.95,4.96,4.52
2018-08-24 02:00:00,2018,08,24,02,33,5,False,4.46,3,False,0,4.33,4.43,4.47,4.99,4.54
2018-08-24 03:00:00,2018,08,24,03,33,5,False,4.39,3,False,0,4.46,4.44,4.33,5.07,4.63
2018-08-24 04:00:00,2018,08,24,04,33,5,False,4.34,3,False,0,4.39,4.33,4.46,5.16,4.61
2018-08-24 05:00:00,2018,08,24,05,33,5,False,4.36,3,False,0,4.34,4.14,4.39,5.09,4.51
2018-08-24 06:00:00,2018,08,24,06,33,5,False,3.43,3,False,0,4.36,2.94,4.34,3.67,3.19
2018-08-24 07:00:00,2018,08,24,07,33,5,False,4.83,3,False,0,3.43,3.07,4.36,3.81,3.29
2018-08-24 08:00:00,2018,08,24,08,33,5,False,5.74,3,False,0,4.83,3.05,3.43,4.44,3.66
2018-08-24 09:00:00,2018,08,24,09,33,5,False,17.96,3,False,0,5.74,3.33,4.83,5.2,3.82
2018-08-24 10:00:00,2018,08,24,10,33,5,False,11.73,3,False,0,17.96,3.29,5.74,4.88,3.8
2018-08-24 11:00:00,2018,08,24,11,33,5,False,4.17,3,False,0,11.73,3.28,17.96,5.18,6.2
2018-08-24 12:00:00,2018,08,24,12,33,5,False,4.21,3,False,0,4.17,3.29,11.73,5.78,13.09
2018-08-24 13:00:00,2018,08,24,13,33,5,False,4.06,3,False,0,4.21,3.3,4.17,5.55,10.68
2018-08-24 14:00:00,2018,08,24,14,33,5,False,4.44,3,False,0,4.06,8.5,4.21,4.84,8.45
2018-08-24 15:00:00,2018,08,24,15,33,5,False,4.11,3,False,0,4.44,17.9,4.06,4.67,19.57
2018-08-24 16:00:00,2018,08,24,16,33,5,False,4.21,3,False,0,4.11,6.04,4.44,4.55,7.9
2018-08-24 17:00:00,2018,08,24,17,33,5,False,7.29,3,False,0,4.21,6.09,4.11,5.62,11.75
2018-08-24 18:00:00,2018,08,24,18,33,5,False,17.8,3,False,0,7.29,17.81,4.21,17.95,27.47
2018-08-24 19:00:00,2018,08,24,19,33,5,False,19.78,3,False,0,17.8,10.05,7.29,14.0,16.24
2018-08-24 20:00:00,2018,08,24,20,33,5,False,7.97,3,False,0,19.78,8.45,17.8,3.59,5.24
2018-08-24 21:00:00,2018,08,24,21,33,5,False,20.07,3,False,0,7.97,10.66,19.78,4.0,12.73
2018-08-24 22:00:00,2018,08,24,22,33,5,False,16.84,3,False,0,20.07,9.39,7.97,4.83,5.31
2018-08-24 23:00:00,2018,08,24,23,33,5,False,4.72,3,False,0,16.84,4.87,20.07,4.82,4.89
2018-08-25 00:00:00,2018,08,25,00,33,6,True,4.63,3,True,1,4.72,4.79,16.84,4.57,4.93
2018-08-25 01:00:00,2018,08,25,01,33,6,True,4.78,3,True,1,4.63,4.65,4.72,4.61,4.96
2018-08-25 02:00:00,2018,08,25,02,33,6,True,4.75,3,True,1,4.78,4.56,4.63,4.71,4.99
2018-08-25 03:00:00,2018,08,25,03,33,6,True,4.86,3,True,1,4.75,4.59,4.78,4.69,5.07
2018-08-25 04:00:00,2018,08,25,04,33,6,True,4.83,3,True,1,4.86,4.64,4.75,4.76,5.16
2018-08-25 05:00:00,2018,08,25,05,33,6,True,5.1,3,True,1,4.83,4.29,4.86,4.77,5.09
2018-08-25 06:00:00,2018,08,25,06,33,6,True,3.76,3,True,1,5.1,2.98,4.83,3.54,3.67
2018-08-25 07:00:00,2018,08,25,07,33,6,True,3.48,3,True,1,3.76,2.91,5.1,3.55,3.81
2018-08-25 08:00:00,2018,08,25,08,33,6,True,9.61,3,True,1,3.48,6.28,3.76,10.48,4.44
2018-08-25 09:00:00,2018,08,25,09,33,6,True,16.41,3,True,1,9.61,10.32,3.48,11.72,5.2
2018-08-25 10:00:00,2018,08,25,10,33,6,True,7.68,3,True,1,16.41,7.23,9.61,6.92,4.88
2018-08-25 11:00:00,2018,08,25,11,33,6,True,5.06,3,True,1,7.68,6.12,16.41,6.25,5.18
2018-08-25 12:00:00,2018,08,25,12,33,6,True,5.31,3,True,1,5.06,11.66,7.68,11.37,5.78
2018-08-25 13:00:00,2018,08,25,13,33,6,True,4.55,3,True,1,5.31,11.72,5.06,8.38,5.55
2018-08-25 14:00:00,2018,08,25,14,33,6,True,15.14,3,True,1,4.55,7.95,5.31,11.26,4.84
2018-08-25 15:00:00,2018,08,25,15,33,6,True,15.39,3,True,1,15.14,9.14,4.55,13.59,4.67
2018-08-25 16:00:00,2018,08,25,16,33,6,True,4.84,3,True,1,15.39,8.8,15.14,12.94,4.55
2018-08-25 17:00:00,2018,08,25,17,33,6,True,4.4,3,True,1,4.84,15.77,15.39,9.67,5.62
2018-08-25 18:00:00,2018,08,25,18,33,6,True,4.31,3,True,1,4.4,11.37,4.84,15.5,17.95
2018-08-25 19:00:00,2018,08,25,19,33,6,True,3.51,3,True,1,4.31,17.52,4.4,6.65,14.0
2018-08-25 20:00:00,2018,08,25,20,33,6,True,3.66,3,True,1,3.51,11.95,4.31,3.48,3.59
2018-08-25 21:00:00,2018,08,25,21,33,6,True,3.6,3,True,1,3.66,12.29,3.51,3.51,4.0
2018-08-25 22:00:00,2018,08,25,22,33,6,True,4.95,3,True,1,3.6,7.27,3.66,5.33,4.83
2018-08-25 23:00:00,2018,08,25,23,33,6,True,4.82,3,True,1,4.95,5.12,3.6,4.97,4.82
2018-08-26 00:00:00,2018,08,26,00,34,0,True,4.83,3,True,1,4.82,4.89,4.95,4.59,4.57
2018-08-26 01:00:00,2018,08,26,01,34,0,True,4.14,3,True,1,4.83,4.04,4.82,4.63,4.61
2018-08-26 02:00:00,2018,08,26,02,34,0,True,4.84,3,True,1,4.14,5.06,4.83,4.66,4.71
2018-08-26 03:00:00,2018,08,26,03,34,0,True,4.91,3,True,1,4.84,4.85,4.14,4.68,4.69
2018-08-26 04:00:00,2018,08,26,04,34,0,True,4.93,3,True,1,4.91,4.91,4.84,4.7,4.76
2018-08-26 05:00:00,2018,08,26,05,34,0,True,5.06,3,True,1,4.93,4.72,4.91,4.74,4.77
2018-08-26 06:00:00,2018,08,26,06,34,0,True,4.27,3,True,1,5.06,3.29,4.93,3.74,3.54
2018-08-26 07:00:00,2018,08,26,07,34,0,True,3.57,3,True,1,4.27,3.27,5.06,3.24,3.55
2018-08-26 08:00:00,2018,08,26,08,34,0,True,3.69,3,True,1,3.57,5.53,4.27,6.04,10.48
2018-08-26 09:00:00,2018,08,26,09,34,0,True,3.92,3,True,1,3.69,13.27,3.57,16.19,11.72
2018-08-26 10:00:00,2018,08,26,10,34,0,True,4.45,3,True,1,3.92,14.21,3.69,16.96,6.92
2018-08-26 11:00:00,2018,08,26,11,34,0,True,8.44,3,True,1,4.45,7.14,3.92,12.59,6.25
2018-08-26 12:00:00,2018,08,26,12,34,0,True,23.54,3,True,1,8.44,18.45,4.45,16.95,11.37
2018-08-26 13:00:00,2018,08,26,13,34,0,True,15.67,3,True,1,23.54,3.75,8.44,13.22,8.38
2018-08-26 14:00:00,2018,08,26,14,34,0,True,10.77,3,True,1,15.67,14.22,23.54,8.66,11.26
2018-08-26 15:00:00,2018,08,26,15,34,0,True,23.7,3,True,1,10.77,16.21,15.67,14.61,13.59
2018-08-26 16:00:00,2018,08,26,16,34,0,True,12.45,3,True,1,23.7,3.79,10.77,17.94,12.94
2018-08-26 17:00:00,2018,08,26,17,34,0,True,17.34,3,True,1,12.45,3.36,23.7,7.72,9.67
2018-08-26 18:00:00,2018,08,26,18,34,0,True,20.32,3,True,1,17.34,3.55,12.45,12.95,15.5
2018-08-26 19:00:00,2018,08,26,19,34,0,True,9.37,3,True,1,20.32,3.24,17.34,14.32,6.65
2018-08-26 20:00:00,2018,08,26,20,34,0,True,11.83,3,True,1,9.37,5.26,20.32,25.69,3.48
2018-08-26 21:00:00,2018,08,26,21,34,0,True,14.26,3,True,1,11.83,9.4,9.37,23.62,3.51
2018-08-26 22:00:00,2018,08,26,22,34,0,True,14.71,3,True,1,14.26,7.29,11.83,25.8,5.33
2018-08-26 23:00:00,2018,08,26,23,34,0,True,6.1,3,True,1,14.71,4.68,14.26,13.95,4.97
2018-08-27 00:00:00,2018,08,27,00,34,1,False,4.88,3,False,0,6.1,4.64,14.71,4.47,4.59
2018-08-27 01:00:00,2018,08,27,01,34,1,False,4.85,3,False,0,4.88,4.52,6.1,4.33,4.63
2018-08-27 02:00:00,2018,08,27,02,34,1,False,4.92,3,False,0,4.85,4.54,4.88,4.46,4.66
2018-08-27 03:00:00,2018,08,27,03,34,1,False,5.01,3,False,0,4.92,4.63,4.85,4.39,4.68
2018-08-27 04:00:00,2018,08,27,04,34,1,False,5.04,3,False,0,5.01,4.61,4.92,4.34,4.7
2018-08-27 05:00:00,2018,08,27,05,34,1,False,5.15,3,False,0,5.04,4.51,5.01,4.36,4.74
2018-08-27 06:00:00,2018,08,27,06,34,1,False,3.86,3,False,0,5.15,3.19,5.04,3.43,3.74
2018-08-27 07:00:00,2018,08,27,07,34,1,False,3.77,3,False,0,3.86,3.29,5.15,4.83,3.24
2018-08-27 08:00:00,2018,08,27,08,34,1,False,5.86,3,False,0,3.77,3.66,3.86,5.74,6.04
2018-08-27 09:00:00,2018,08,27,09,34,1,False,7.47,3,False,0,5.86,3.82,3.77,17.96,16.19
2018-08-27 10:00:00,2018,08,27,10,34,1,False,11.32,3,False,0,7.47,3.8,5.86,11.73,16.96
2018-08-27 11:00:00,2018,08,27,11,34,1,False,4.94,3,False,0,11.32,6.2,7.47,4.17,12.59
2018-08-27 12:00:00,2018,08,27,12,34,1,False,4.95,3,False,0,4.94,13.09,11.32,4.21,16.95
2018-08-27 13:00:00,2018,08,27,13,34,1,False,4.75,3,False,0,4.95,10.68,4.94,4.06,13.22
2018-08-27 14:00:00,2018,08,27,14,34,1,False,4.86,3,False,0,4.75,8.45,4.95,4.44,8.66
2018-08-27 15:00:00,2018,08,27,15,34,1,False,4.7,3,False,0,4.86,19.57,4.75,4.11,14.61
2018-08-27 16:00:00,2018,08,27,16,34,1,False,4.27,3,False,0,4.7,7.9,4.86,4.21,17.94
2018-08-27 17:00:00,2018,08,27,17,34,1,False,14.33,3,False,0,4.27,11.75,4.7,7.29,7.72
2018-08-27 18:00:00,2018,08,27,18,34,1,False,26.59,3,False,0,14.33,27.47,4.27,17.8,12.95
2018-08-27 19:00:00,2018,08,27,19,34,1,False,15.79,3,False,0,26.59,16.24,14.33,19.78,14.32
2018-08-27 20:00:00,2018,08,27,20,34,1,False,6.12,3,False,0,15.79,5.24,26.59,7.97,25.69
2018-08-27 21:00:00,2018,08,27,21,34,1,False,8.83,3,False,0,6.12,12.73,15.79,20.07,23.62
2018-08-27 22:00:00,2018,08,27,22,34,1,False,13.22,3,False,0,8.83,5.31,6.12,16.84,25.8
2018-08-27 23:00:00,2018,08,27,23,34,1,False,8.37,3,False,0,13.22,4.89,8.83,4.72,13.95
2018-08-28 00:00:00,2018,08,28,00,34,2,False,4.88,3,False,0,8.37,4.93,13.22,4.63,4.47
2018-08-28 01:00:00,2018,08,28,01,34,2,False,4.9,3,False,0,4.88,4.96,8.37,4.78,4.33
2018-08-28 02:00:00,2018,08,28,02,34,2,False,4.91,3,False,0,4.9,4.99,4.88,4.75,4.46
2018-08-28 03:00:00,2018,08,28,03,34,2,False,4.96,3,False,0,4.91,5.07,4.9,4.86,4.39
2018-08-28 04:00:00,2018,08,28,04,34,2,False,5.0,3,False,0,4.96,5.16,4.91,4.83,4.34
2018-08-28 05:00:00,2018,08,28,05,34,2,False,5.12,3,False,0,5.0,5.09,4.96,5.1,4.36
2018-08-28 06:00:00,2018,08,28,06,34,2,False,4.22,3,False,0,5.12,3.67,5.0,3.76,3.43
2018-08-28 07:00:00,2018,08,28,07,34,2,False,3.52,3,False,0,4.22,3.81,5.12,3.48,4.83
2018-08-28 08:00:00,2018,08,28,08,34,2,False,3.65,3,False,0,3.52,4.44,4.22,9.61,5.74
2018-08-28 09:00:00,2018,08,28,09,34,2,False,4.09,3,False,0,3.65,5.2,3.52,16.41,17.96
2018-08-28 10:00:00,2018,08,28,10,34,2,False,4.21,3,False,0,4.09,4.88,3.65,7.68,11.73
2018-08-28 11:00:00,2018,08,28,11,34,2,False,4.21,3,False,0,4.21,5.18,4.09,5.06,4.17
2018-08-28 12:00:00,2018,08,28,12,34,2,False,4.09,3,False,0,4.21,5.78,4.21,5.31,4.21
2018-08-28 13:00:00,2018,08,28,13,34,2,False,6.6,3,False,0,4.09,5.55,4.21,4.55,4.06
2018-08-28 14:00:00,2018,08,28,14,34,2,False,13.48,3,False,0,6.6,4.84,4.09,15.14,4.44
2018-08-28 15:00:00,2018,08,28,15,34,2,False,5.06,3,False,0,13.48,4.67,6.6,15.39,4.11
2018-08-28 16:00:00,2018,08,28,16,34,2,False,4.13,3,False,0,5.06,4.55,13.48,4.84,4.21
2018-08-28 17:00:00,2018,08,28,17,34,2,False,8.82,3,False,0,4.13,5.62,5.06,4.4,7.29
2018-08-28 18:00:00,2018,08,28,18,34,2,False,10.8,3,False,0,8.82,17.95,4.13,4.31,17.8
2018-08-28 19:00:00,2018,08,28,19,34,2,False,6.81,3,False,0,10.8,14.0,8.82,3.51,19.78
2018-08-28 20:00:00,2018,08,28,20,34,2,False,3.48,3,False,0,6.81,3.59,10.8,3.66,7.97
2018-08-28 21:00:00,2018,08,28,21,34,2,False,4.11,3,False,0,3.48,4.0,6.81,3.6,20.07
2018-08-28 22:00:00,2018,08,28,22,34,2,False,5.16,3,False,0,4.11,4.83,3.48,4.95,16.84
2018-08-28 23:00:00,2018,08,28,23,34,2,False,4.88,3,False,0,5.16,4.82,4.11,4.82,4.72
2018-08-29 00:00:00,2018,08,29,00,34,3,False,4.9,3,False,0,4.88,4.57,5.16,4.83,4.63
2018-08-29 01:00:00,2018,08,29,01,34,3,False,4.76,3,False,0,4.9,4.61,4.88,4.14,4.78
2018-08-29 02:00:00,2018,08,29,02,34,3,False,4.87,3,False,0,4.76,4.71,4.9,4.84,4.75
2018-08-29 03:00:00,2018,08,29,03,34,3,False,4.84,3,False,0,4.87,4.69,4.76,4.91,4.86
2018-08-29 04:00:00,2018,08,29,04,34,3,False,4.81,3,False,0,4.84,4.76,4.87,4.93,4.83
2018-08-29 05:00:00,2018,08,29,05,34,3,False,4.84,3,False,0,4.81,4.77,4.84,5.06,5.1
2018-08-29 06:00:00,2018,08,29,06,34,3,False,4.09,3,False,0,4.84,3.54,4.81,4.27,3.76
2018-08-29 07:00:00,2018,08,29,07,34,3,False,3.52,3,False,0,4.09,3.55,4.84,3.57,3.48
2018-08-29 08:00:00,2018,08,29,08,34,3,False,3.84,3,False,0,3.52,10.48,4.09,3.69,9.61
2018-08-29 09:00:00,2018,08,29,09,34,3,False,4.18,3,False,0,3.84,11.72,3.52,3.92,16.41
2018-08-29 10:00:00,2018,08,29,10,34,3,False,3.94,3,False,0,4.18,6.92,3.84,4.45,7.68
2018-08-29 11:00:00,2018,08,29,11,34,3,False,6.29,3,False,0,3.94,6.25,4.18,8.44,5.06
2018-08-29 12:00:00,2018,08,29,12,34,3,False,10.24,3,False,0,6.29,11.37,3.94,23.54,5.31
2018-08-29 13:00:00,2018,08,29,13,34,3,False,5.0,3,False,0,10.24,8.38,6.29,15.67,4.55
2018-08-29 14:00:00,2018,08,29,14,34,3,False,6.18,3,False,0,5.0,11.26,10.24,10.77,15.14
2018-08-29 15:00:00,2018,08,29,15,34,3,False,10.5,3,False,0,6.18,13.59,5.0,23.7,15.39
2018-08-29 16:00:00,2018,08,29,16,34,3,False,5.43,3,False,0,10.5,12.94,6.18,12.45,4.84
2018-08-29 17:00:00,2018,08,29,17,34,3,False,5.21,3,False,0,5.43,9.67,10.5,17.34,4.4
2018-08-29 18:00:00,2018,08,29,18,34,3,False,9.56,3,False,0,5.21,15.5,5.43,20.32,4.31
2018-08-29 19:00:00,2018,08,29,19,34,3,False,5.13,3,False,0,9.56,6.65,5.21,9.37,3.51
2018-08-29 20:00:00,2018,08,29,20,34,3,False,6.59,3,False,0,5.13,3.48,9.56,11.83,3.66
2018-08-29 21:00:00,2018,08,29,21,34,3,False,16.65,3,False,0,6.59,3.51,5.13,14.26,3.6
2018-08-29 22:00:00,2018,08,29,22,34,3,False,12.39,3,False,0,16.65,5.33,6.59,14.71,4.95
2018-08-29 23:00:00,2018,08,29,23,34,3,False,5.94,3,False,0,12.39,4.97,16.65,6.1,4.82
2018-08-30 00:00:00,2018,08,30,00,34,4,False,4.72,3,False,0,5.94,4.59,12.39,4.88,4.83
2018-08-30 01:00:00,2018,08,30,01,34,4,False,4.66,3,False,0,4.72,4.63,5.94,4.85,4.14
2018-08-30 02:00:00,2018,08,30,02,34,4,False,4.73,3,False,0,4.66,4.66,4.72,4.92,4.84
2018-08-30 03:00:00,2018,08,30,03,34,4,False,4.7,3,False,0,4.73,4.68,4.66,5.01,4.91
2018-08-30 04:00:00,2018,08,30,04,34,4,False,4.6,3,False,0,4.7,4.7,4.73,5.04,4.93
2018-08-30 05:00:00,2018,08,30,05,34,4,False,4.61,3,False,0,4.6,4.74,4.7,5.15,5.06
2018-08-30 06:00:00,2018,08,30,06,34,4,False,4.0,3,False,0,4.61,3.74,4.6,3.86,4.27
2018-08-30 07:00:00,2018,08,30,07,34,4,False,3.29,3,False,0,4.0,3.24,4.61,3.77,3.57
2018-08-30 08:00:00,2018,08,30,08,34,4,False,3.57,3,False,0,3.29,6.04,4.0,5.86,3.69
2018-08-30 09:00:00,2018,08,30,09,34,4,False,4.09,3,False,0,3.57,16.19,3.29,7.47,3.92
2018-08-30 10:00:00,2018,08,30,10,34,4,False,3.9,3,False,0,4.09,16.96,3.57,11.32,4.45
2018-08-30 11:00:00,2018,08,30,11,34,4,False,8.24,3,False,0,3.9,12.59,4.09,4.94,8.44
2018-08-30 12:00:00,2018,08,30,12,34,4,False,16.04,3,False,0,8.24,16.95,3.9,4.95,23.54
2018-08-30 13:00:00,2018,08,30,13,34,4,False,16.5,3,False,0,16.04,13.22,8.24,4.75,15.67
2018-08-30 14:00:00,2018,08,30,14,34,4,False,7.08,3,False,0,16.5,8.66,16.04,4.86,10.77
2018-08-30 15:00:00,2018,08,30,15,34,4,False,16.57,3,False,0,7.08,14.61,16.5,4.7,23.7
2018-08-30 16:00:00,2018,08,30,16,34,4,False,14.78,3,False,0,16.57,17.94,7.08,4.27,12.45
2018-08-30 17:00:00,2018,08,30,17,34,4,False,11.27,3,False,0,14.78,7.72,16.57,14.33,17.34
2018-08-30 18:00:00,2018,08,30,18,34,4,False,21.44,3,False,0,11.27,12.95,14.78,26.59,20.32
2018-08-30 19:00:00,2018,08,30,19,34,4,False,22.75,3,False,0,21.44,14.32,11.27,15.79,9.37
2018-08-30 20:00:00,2018,08,30,20,34,4,False,19.11,3,False,0,22.75,25.69,21.44,6.12,11.83
2018-08-30 21:00:00,2018,08,30,21,34,4,False,27.63,3,False,0,19.11,23.62,22.75,8.83,14.26
2018-08-30 22:00:00,2018,08,30,22,34,4,False,22.91,3,False,0,27.63,25.8,19.11,13.22,14.71
2018-08-30 23:00:00,2018,08,30,23,34,4,False,5.43,3,False,0,22.91,13.95,27.63,8.37,6.1
2018-08-31 00:00:00,2018,08,31,00,34,5,False,4.65,3,False,0,5.43,4.47,22.91,4.88,4.88
2018-08-31 01:00:00,2018,08,31,01,34,5,False,4.58,3,False,0,4.65,4.33,5.43,4.9,4.85
2018-08-31 02:00:00,2018,08,31,02,34,5,False,4.65,3,False,0,4.58,4.46,4.65,4.91,4.92
2018-08-31 03:00:00,2018,08,31,03,34,5,False,4.69,3,False,0,4.65,4.39,4.58,4.96,5.01
2018-08-31 04:00:00,2018,08,31,04,34,5,False,4.64,3,False,0,4.69,4.34,4.65,5.0,5.04
2018-08-31 05:00:00,2018,08,31,05,34,5,False,4.83,3,False,0,4.64,4.36,4.69,5.12,5.15
2018-08-31 06:00:00,2018,08,31,06,34,5,False,4.39,3,False,0,4.83,3.43,4.64,4.22,3.86
2018-08-31 07:00:00,2018,08,31,07,34,5,False,3.54,3,False,0,4.39,4.83,4.83,3.52,3.77
2018-08-31 08:00:00,2018,08,31,08,34,5,False,4.22,3,False,0,3.54,5.74,4.39,3.65,5.86
2018-08-31 09:00:00,2018,08,31,09,34,5,False,4.17,3,False,0,4.22,17.96,3.54,4.09,7.47
2018-08-31 10:00:00,2018,08,31,10,34,5,False,7.75,3,False,0,4.17,11.73,4.22,4.21,11.32
2018-08-31 11:00:00,2018,08,31,11,34,5,False,10.36,3,False,0,7.75,4.17,4.17,4.21,4.94
2018-08-31 12:00:00,2018,08,31,12,34,5,False,16.2,3,False,0,10.36,4.21,7.75,4.09,4.95
2018-08-31 13:00:00,2018,08,31,13,34,5,False,11.35,3,False,0,16.2,4.06,10.36,6.6,4.75
2018-08-31 14:00:00,2018,08,31,14,34,5,False,7.08,3,False,0,11.35,4.44,16.2,13.48,4.86
2018-08-31 15:00:00,2018,08,31,15,34,5,False,16.02,3,False,0,7.08,4.11,11.35,5.06,4.7
2018-08-31 16:00:00,2018,08,31,16,34,5,False,6.29,3,False,0,16.02,4.21,7.08,4.13,4.27
2018-08-31 17:00:00,2018,08,31,17,34,5,False,7.8,3,False,0,6.29,7.29,16.02,8.82,14.33
2018-08-31 18:00:00,2018,08,31,18,34,5,False,3.97,3,False,0,7.8,17.8,6.29,10.8,26.59
2018-08-31 19:00:00,2018,08,31,19,34,5,False,8.21,3,False,0,3.97,19.78,7.8,6.81,15.79
2018-08-31 20:00:00,2018,08,31,20,34,5,False,3.8,3,False,0,8.21,7.97,3.97,3.48,6.12
2018-08-31 21:00:00,2018,08,31,21,34,5,False,4.72,3,False,0,3.8,20.07,8.21,4.11,8.83
2018-08-31 22:00:00,2018,08,31,22,34,5,False,5.31,3,False,0,4.72,16.84,3.8,5.16,13.22
2018-08-31 23:00:00,2018,08,31,23,34,5,False,5.3,3,False,0,5.31,4.72,4.72,4.88,8.37
2018-09-01 00:00:00,2018,09,01,00,34,6,True,5.16,3,True,1,5.3,4.63,5.31,4.9,4.88
2018-09-01 01:00:00,2018,09,01,01,34,6,True,4.97,3,True,1,5.16,4.78,5.3,4.76,4.9
2018-09-01 02:00:00,2018,09,01,02,34,6,True,5.01,3,True,1,4.97,4.75,5.16,4.87,4.91
2018-09-01 03:00:00,2018,09,01,03,34,6,True,5.09,3,True,1,5.01,4.86,4.97,4.84,4.96
2018-09-01 04:00:00,2018,09,01,04,34,6,True,5.04,3,True,1,5.09,4.83,5.01,4.81,5.0
2018-09-01 05:00:00,2018,09,01,05,34,6,True,5.13,3,True,1,5.04,5.1,5.09,4.84,5.12
2018-09-01 06:00:00,2018,09,01,06,34,6,True,4.29,3,True,1,5.13,3.76,5.04,4.09,4.22
2018-09-01 07:00:00,2018,09,01,07,34,6,True,3.56,3,True,1,4.29,3.48,5.13,3.52,3.52
2018-09-01 08:00:00,2018,09,01,08,34,6,True,6.3,3,True,1,3.56,9.61,4.29,3.84,3.65
2018-09-01 09:00:00,2018,09,01,09,34,6,True,10.89,3,True,1,6.3,16.41,3.56,4.18,4.09
2018-09-01 10:00:00,2018,09,01,10,34,6,True,11.46,3,True,1,10.89,7.68,6.3,3.94,4.21
2018-09-01 11:00:00,2018,09,01,11,34,6,True,4.6,3,True,1,11.46,5.06,10.89,6.29,4.21
2018-09-01 12:00:00,2018,09,01,12,34,6,True,4.74,3,True,1,4.6,5.31,11.46,10.24,4.09
2018-09-01 13:00:00,2018,09,01,13,34,6,True,4.6,3,True,1,4.74,4.55,4.6,5.0,6.6
2018-09-01 14:00:00,2018,09,01,14,34,6,True,5.87,3,True,1,4.6,15.14,4.74,6.18,13.48
2018-09-01 15:00:00,2018,09,01,15,34,6,True,16.14,3,True,1,5.87,15.39,4.6,10.5,5.06
2018-09-01 16:00:00,2018,09,01,16,34,6,True,5.06,3,True,1,16.14,4.84,5.87,5.43,4.13
2018-09-01 17:00:00,2018,09,01,17,34,6,True,3.85,3,True,1,5.06,4.4,16.14,5.21,8.82
2018-09-01 18:00:00,2018,09,01,18,34,6,True,3.77,3,True,1,3.85,4.31,5.06,9.56,10.8
2018-09-01 19:00:00,2018,09,01,19,34,6,True,3.77,3,True,1,3.77,3.51,3.85,5.13,6.81
2018-09-01 20:00:00,2018,09,01,20,34,6,True,3.66,3,True,1,3.77,3.66,3.77,6.59,3.48
2018-09-01 21:00:00,2018,09,01,21,34,6,True,4.24,3,True,1,3.66,3.6,3.77,16.65,4.11
2018-09-01 22:00:00,2018,09,01,22,34,6,True,4.88,3,True,1,4.24,4.95,3.66,12.39,5.16
2018-09-01 23:00:00,2018,09,01,23,34,6,True,4.83,3,True,1,4.88,4.82,4.24,5.94,4.88
2018-09-02 00:00:00,2018,09,02,00,35,0,True,4.7,3,True,1,4.83,4.83,4.88,4.72,4.9
2018-09-02 01:00:00,2018,09,02,01,35,0,True,4.1,3,True,1,4.7,4.14,4.83,4.66,4.76
2018-09-02 02:00:00,2018,09,02,02,35,0,True,4.62,3,True,1,4.1,4.84,4.7,4.73,4.87
2018-09-02 03:00:00,2018,09,02,03,35,0,True,4.71,3,True,1,4.62,4.91,4.1,4.7,4.84
2018-09-02 04:00:00,2018,09,02,04,35,0,True,4.64,3,True,1,4.71,4.93,4.62,4.6,4.81
2018-09-02 05:00:00,2018,09,02,05,35,0,True,4.87,3,True,1,4.64,5.06,4.71,4.61,4.84
2018-09-02 06:00:00,2018,09,02,06,35,0,True,3.89,3,True,1,4.87,4.27,4.64,4.0,4.09
